tconst	averageRating	numVotes
tt0040936	5.9	84
tt0040937	6.0	13
tt0040938	5.5	15
tt0040940	6.5	270
tt0040941	6.1	56
tt0040942	7.3	234
tt0040946	6.6	2377
tt0040947	6.4	442
tt0040948	6.5	99
tt0040949	7.0	259
tt0040950	6.0	23
tt0040951	5.8	16
tt0040952	6.6	108
tt0040953	8.3	24
tt0040955	6.3	19
tt0040956	6.3	93
tt0040957	6.1	54
tt0040958	6.8	156
tt0040959	7.3	325
tt0040960	6.9	233
tt0040961	6.6	121
tt0040962	6.0	137
tt0040963	6.6	339
tt0040964	6.8	41
tt0040965	6.7	1039
tt0040966	4.8	230
tt0040970	7.6	1257
tt0040971	6.6	1018
tt0040972	7.0	30
tt0040973	5.3	17
tt0040974	6.6	1275
tt0040976	6.4	1131
tt0040977	7.2	16
tt0040978	7.4	4294
tt0040979	7.7	10013
tt0040980	7.2	1055
tt0040981	5.7	153
tt0040982	6.9	687
tt0040983	6.0	245
tt0040984	7.5	440
tt0040986	4.6	8
tt0040988	5.8	12
tt0040989	6.9	165
tt0040991	4.0	5
tt0040993	7.2	9
tt0040996	8.1	22
tt0041002	6.1	21
tt0041005	7.2	19
tt0041007	7.5	20
tt0041009	3.8	6
tt0041014	7.5	85
tt0041015	8.0	39
tt0041016	6.0	5
tt0041021	7.3	34
tt0041023	8.2	50
tt0041024	7.9	135
tt0041027	8.1	144
tt0041030	7.9	281
tt0041034	6.4	7
tt0041035	4.4	5
tt0041036	7.3	81
tt0041037	7.2	120
tt0041038	7.8	2006
tt0041039	8.1	119
tt0041040	7.3	67
tt0041042	7.6	37
tt0041044	6.9	16
tt0041048	7.7	12
tt0041049	5.6	5
tt0041050	7.9	28
tt0041051	6.6	7
tt0041053	8.9	8
tt0041054	8.1	9
tt0041060	6.6	20
tt0041061	7.9	162
tt0041069	7.8	9
tt0041076	8.0	10
tt0041079	3.6	7
tt0041082	6.1	152
tt0041083	5.2	39
tt0041084	6.5	283
tt0041085	6.9	3520
tt0041087	5.6	56
tt0041088	7.5	4324
tt0041089	6.3	457
tt0041090	7.5	19079
tt0041091	5.7	12
tt0041092	6.7	7
tt0041093	6.1	405
tt0041094	7.0	12383
tt0041095	6.1	58
tt0041096	6.8	68
tt0041098	6.2	3374
tt0041099	5.2	10
tt0041100	5.3	30
tt0041101	6.1	28
tt0041102	6.0	67
tt0041104	6.1	19
tt0041105	7.3	35
tt0041107	7.1	730
tt0041108	6.2	36
tt0041109	5.6	115
tt0041110	6.2	29
tt0041111	6.5	167
tt0041112	7.5	740
tt0041113	7.5	12894
tt0041114	6.2	6
tt0041115	5.9	326
tt0041116	6.2	33
tt0041117	6.5	530
tt0041120	6.4	146
tt0041122	5.9	153
tt0041123	7.4	460
tt0041124	6.8	224
tt0041125	6.5	99
tt0041126	6.5	6
tt0041127	6.8	669
tt0041128	6.1	21
tt0041130	5.5	16
tt0041131	5.7	87
tt0041132	4.6	8
tt0041133	5.3	160
tt0041134	6.1	331
tt0041136	6.1	30
tt0041137	7.2	82
tt0041138	5.8	16
tt0041139	2.6	16
tt0041140	4.6	19
tt0041141	7.6	519
tt0041142	7.5	926
tt0041144	6.8	249
tt0041145	5.6	91
tt0041146	7.6	1306
tt0041147	6.5	97
tt0041148	7.2	571
tt0041149	5.4	328
tt0041150	5.4	5
tt0041151	5.0	6
tt0041152	7.0	49
tt0041153	6.3	50
tt0041154	8.3	13895
tt0041155	6.9	83
tt0041156	5.4	36
tt0041158	7.0	2700
tt0041159	5.6	17
tt0041160	6.4	40
tt0041161	7.9	536
tt0041162	6.1	1594
tt0041163	7.4	6447
tt0041164	6.5	192
tt0041165	6.1	705
tt0041167	6.9	105
tt0041169	7.4	1438
tt0041170	6.3	18
tt0041171	5.3	9
tt0041172	7.0	2116
tt0041173	5.6	14
tt0041174	7.4	8
tt0041175	5.4	171
tt0041176	6.1	170
tt0041177	5.5	106
tt0041178	7.0	4030
tt0041179	5.7	442
tt0041180	6.5	11
tt0041181	6.4	724
tt0041182	6.4	949
tt0041183	6.6	45
tt0041185	7.6	7
tt0041186	7.0	44
tt0041187	6.0	894
tt0041188	6.7	143
tt0041189	6.8	147
tt0041190	6.4	459
tt0041191	5.9	16
tt0041193	5.5	29
tt0041195	5.6	158
tt0041196	5.8	260
tt0041198	7.1	2134
tt0041199	6.3	258
tt0041200	5.2	34
tt0041201	7.5	624
tt0041203	6.2	149
tt0041204	6.1	215
tt0041205	5.6	37
tt0041206	7.9	36
tt0041207	6.6	1567
tt0041208	6.5	77
tt0041209	5.7	104
tt0041210	6.6	164
tt0041211	6.6	80
tt0041212	6.2	40
tt0041213	6.4	234
tt0041215	6.5	49
tt0041216	5.0	6
tt0041217	7.3	371
tt0041218	6.0	213
tt0041219	6.7	7
tt0041220	6.0	310
tt0041221	5.2	53
tt0041223	5.8	564
tt0041224	5.8	8
tt0041225	6.6	47
tt0041226	5.4	11
tt0041227	6.1	85
tt0041228	6.5	61
tt0041230	6.1	25
tt0041231	7.7	846
tt0041232	6.9	309
tt0041236	5.9	36
tt0041237	6.9	22
tt0041238	6.3	513
tt0041239	7.4	3620
tt0041240	5.5	24
tt0041241	6.2	9
tt0041243	6.5	263
tt0041244	5.8	6
tt0041245	6.7	70
tt0041246	6.2	103
tt0041247	6.1	417
tt0041248	6.9	105
tt0041249	7.4	25
tt0041251	6.6	303
tt0041252	6.5	715
tt0041253	7.2	2287
tt0041255	6.7	171
tt0041256	6.0	8
tt0041257	7.2	1030
tt0041258	6.8	12
tt0041259	6.6	2099
tt0041260	6.1	781
tt0041261	7.0	27
tt0041262	7.2	299
tt0041263	6.6	634
tt0041264	6.7	122
tt0041265	5.2	10
tt0041266	6.8	477
tt0041267	6.3	175
tt0041268	7.5	7171
tt0041269	6.7	924
tt0041270	6.5	15
tt0041271	6.0	33
tt0041272	7.1	179
tt0041273	5.7	16
tt0041275	7.7	1038
tt0041276	5.2	32
tt0041277	5.4	160
tt0041278	6.1	563
tt0041279	5.4	21
tt0041280	7.0	31
tt0041281	4.9	37
tt0041282	6.4	16
tt0041283	5.4	39
tt0041284	7.4	10
tt0041285	6.0	137
tt0041286	6.5	194
tt0041287	6.6	61
tt0041289	5.8	59
tt0041291	6.9	46
tt0041293	6.6	59
tt0041294	5.8	110
tt0041295	7.3	81
tt0041296	5.0	109
tt0041297	7.7	6
tt0041298	6.9	47
tt0041300	6.7	362
tt0041301	7.4	441
tt0041302	6.9	129
tt0041303	7.1	392
tt0041305	6.6	63
tt0041306	7.2	583
tt0041307	6.4	53
tt0041308	6.5	384
tt0041309	5.5	13
tt0041310	7.6	1005
tt0041311	6.5	98
tt0041312	5.9	27
tt0041313	7.3	827
tt0041314	6.0	82
tt0041315	6.2	10
tt0041316	4.9	11
tt0041317	5.8	13
tt0041322	7.9	10
tt0041323	7.7	265
tt0041324	6.8	17
tt0041325	6.2	29
tt0041326	7.0	135
tt0041327	6.9	1812
tt0041328	6.4	676
tt0041329	6.6	1125
tt0041332	5.8	268
tt0041335	7.2	42
tt0041340	6.5	129
tt0041341	6.5	268
tt0041342	6.6	177
tt0041345	6.0	25
tt0041346	6.6	527
tt0041347	6.7	108
tt0041348	6.0	41
tt0041349	7.9	1860
tt0041350	6.5	386
tt0041352	5.5	192
tt0041355	5.5	32
tt0041356	7.4	41
tt0041360	6.6	206
tt0041361	6.5	2820
tt0041362	6.4	428
tt0041363	7.1	111
tt0041368	6.9	1966
tt0041369	5.2	17
tt0041372	7.3	7
tt0041373	7.0	2327
tt0041374	6.6	471
tt0041375	6.9	180
tt0041376	6.9	77
tt0041378	6.5	1479
tt0041379	6.3	66
tt0041380	7.3	1514
tt0041381	6.7	87
tt0041382	6.3	400
tt0041383	6.6	9
tt0041384	6.3	6
tt0041385	6.7	22
tt0041386	7.1	9168
tt0041387	6.5	1106
tt0041389	6.4	54
tt0041390	7.4	19
tt0041391	7.6	1146
tt0041392	6.6	14
tt0041393	7.1	35
tt0041394	5.7	6
tt0041396	7.8	293
tt0041397	4.9	11
tt0041399	6.8	1650
tt0041400	6.3	218
tt0041402	5.5	44
tt0041403	6.6	243
tt0041405	6.5	77
tt0041407	5.6	37
tt0041408	6.5	24
tt0041410	7.9	492
tt0041411	6.4	13
tt0041412	7.4	387
tt0041413	6.3	116
tt0041414	6.2	225
tt0041415	6.1	448
tt0041416	7.3	281
tt0041418	6.4	68
tt0041420	6.8	178
tt0041421	7.4	724
tt0041422	7.4	8
tt0041423	7.2	1117
tt0041424	6.6	13
tt0041425	6.6	36
tt0041426	5.9	197
tt0041427	5.6	16
tt0041428	6.6	644
tt0041429	6.6	390
tt0041430	6.6	1064
tt0041431	6.3	399
tt0041432	6.7	274
tt0041433	5.5	44
tt0041434	7.5	680
tt0041435	6.9	46
tt0041436	7.0	8
tt0041437	5.7	130
tt0041438	5.0	6
tt0041439	5.8	60
tt0041440	6.2	9
tt0041441	6.1	23
tt0041442	6.7	19
tt0041443	6.8	271
tt0041444	7.8	695
tt0041445	7.3	1246
tt0041446	7.6	967
tt0041448	7.9	8
tt0041449	4.8	20
tt0041450	8.2	1430
tt0041452	8.1	13312
tt0041453	7.0	213
tt0041454	6.5	17
tt0041455	5.6	152
tt0041456	7.5	227
tt0041457	7.4	7
tt0041458	6.6	8
tt0041460	7.4	1601
tt0041461	6.3	83
tt0041462	8.0	1599
tt0041463	3.6	5
tt0041465	6.5	186
tt0041466	6.7	16
tt0041468	6.8	9
tt0041469	6.7	533
tt0041471	7.6	363
tt0041472	6.3	215
tt0041473	7.2	4145
tt0041474	7.1	170
tt0041475	7.1	39
tt0041476	6.0	31
tt0041478	6.5	20
tt0041479	6.4	81
tt0041480	4.9	31
tt0041481	6.9	565
tt0041482	6.4	231
tt0041484	7.0	353
tt0041485	6.7	15
tt0041486	6.1	189
tt0041487	7.4	2855
tt0041488	7.4	550
tt0041489	5.9	165
tt0041490	4.8	12
tt0041492	5.8	48
tt0041495	6.0	903
tt0041497	6.8	1943
tt0041498	7.0	7497
tt0041499	6.8	32
tt0041501	6.9	84
tt0041502	6.3	73
tt0041503	7.1	3041
tt0041504	6.5	197
tt0041506	7.5	368
tt0041507	7.2	3314
tt0041508	6.6	67
tt0041509	6.8	2969
tt0041510	7.5	380
tt0041511	6.8	412
tt0041512	5.3	6
tt0041513	7.5	1902
tt0041514	6.8	1518
tt0041515	6.4	1435
tt0041516	7.5	10
tt0041517	7.6	30
tt0041518	7.0	64
tt0041519	3.8	5
tt0041520	6.6	13
tt0041521	7.3	803
tt0041523	5.7	699
tt0041524	5.7	18
tt0041525	6.3	15
tt0041526	6.2	399
tt0041527	6.3	469
tt0041528	7.5	69
tt0041529	6.7	381
tt0041530	6.7	573
tt0041531	6.6	301
tt0041532	6.1	101
tt0041534	6.2	62
tt0041537	7.1	31
tt0041538	7.2	39
tt0041539	6.3	69
tt0041540	6.9	9
tt0041544	3.9	26
tt0041545	5.4	75
tt0041546	8.0	33795
tt0041547	6.8	827
tt0041549	6.1	354
tt0041550	6.1	361
tt0041553	5.9	16
tt0041554	7.4	246
tt0041555	6.8	2969
tt0041559	6.3	24
tt0041560	6.2	25
tt0041561	3.8	24
tt0041562	6.6	298
tt0041564	6.6	8
tt0041567	4.7	13
tt0041568	5.0	7
tt0041569	4.8	15
tt0041571	6.1	965
tt0041572	6.6	572
tt0041573	5.9	338
tt0041574	6.4	28
tt0041576	6.8	128
tt0041577	6.5	79
tt0041578	6.8	63
tt0041579	6.5	177
tt0041581	4.6	14
tt0041582	4.9	27
tt0041583	6.1	11
tt0041584	6.2	6
tt0041586	5.3	18
tt0041587	7.7	8281
tt0041588	7.1	16
tt0041590	6.8	230
tt0041591	5.8	15
tt0041592	7.8	1443
tt0041593	7.2	1048
tt0041594	7.3	6469
tt0041596	6.7	36
tt0041597	5.5	159
tt0041598	8.1	2313
tt0041599	6.3	317
tt0041600	7.0	369
tt0041601	6.7	19
tt0041602	6.4	325
tt0041603	6.5	42
tt0041604	5.8	2523
tt0041605	7.7	630
tt0041607	6.4	87
tt0041608	7.1	260
tt0041609	7.2	85
tt0041610	6.8	1063
tt0041612	5.6	29
tt0041613	6.9	1166
tt0041614	6.2	6
tt0041615	7.1	2323
tt0041616	6.0	185
tt0041617	6.9	9
tt0041618	6.6	118
tt0041619	7.1	364
tt0041620	7.0	24
tt0041621	5.2	46
tt0041622	6.6	1078
tt0041623	7.6	901
tt0041624	6.8	111
tt0041625	6.6	1468
tt0041626	5.5	21
tt0041627	6.0	211
tt0041628	5.8	737
tt0041629	4.8	6
tt0041630	5.9	14
tt0041631	6.6	601
tt0041632	6.7	10
tt0041633	5.6	7
tt0041634	6.9	755
tt0041635	6.9	239
tt0041638	6.9	9
tt0041639	5.3	10
tt0041640	6.8	320
tt0041641	6.4	76
tt0041642	6.8	84
tt0041643	6.4	143
tt0041644	6.2	324
tt0041645	7.1	36
tt0041646	6.7	66
tt0041647	6.0	141
tt0041648	6.9	8
tt0041649	6.9	43
tt0041650	7.0	4535
tt0041651	5.5	22
tt0041652	6.7	672
tt0041654	6.1	48
tt0041655	7.6	651
tt0041656	6.8	11
tt0041658	7.4	16
tt0041659	6.3	310
tt0041660	6.4	113
tt0041661	7.5	615
tt0041662	6.9	536
tt0041663	6.7	520
tt0041664	6.6	107
tt0041665	7.1	41
tt0041667	7.4	59
tt0041668	5.7	7
tt0041669	6.4	55
tt0041670	6.7	21
tt0041671	6.6	1124
tt0041672	6.9	809
tt0041673	6.5	865
tt0041674	6.6	5
tt0041675	6.8	86
tt0041676	7.1	191
tt0041677	6.2	13
tt0041678	6.3	6
tt0041679	5.4	16
tt0041680	7.1	20
tt0041681	6.2	5
tt0041682	7.6	24
tt0041685	7.6	23
tt0041686	7.3	19
tt0041687	6.5	1299
tt0041691	6.0	36
tt0041692	6.3	6
tt0041694	7.4	1751
tt0041695	5.5	40
tt0041696	7.6	195
tt0041697	7.3	57
tt0041699	7.9	14800
tt0041700	6.9	466
tt0041702	7.0	67
tt0041703	7.1	13
tt0041704	7.5	26
tt0041705	6.9	276
tt0041706	5.7	131
tt0041710	6.9	178
tt0041711	7.2	263
tt0041712	6.5	96
tt0041713	7.2	136
tt0041714	4.1	44
tt0041715	2.9	159
tt0041716	7.4	15560
tt0041718	5.1	93
tt0041719	8.0	10119
tt0041720	5.9	11
tt0041721	7.4	570
tt0041722	7.2	12
tt0041723	6.7	58
tt0041724	5.3	378
tt0041725	7.8	325
tt0041726	5.7	18
tt0041727	6.0	406
tt0041729	5.9	40
tt0041730	5.4	87
tt0041731	5.9	33
tt0041733	5.7	288
tt0041734	5.9	23
tt0041735	7.2	2133
tt0041736	9.0	12
tt0041737	7.1	3940
tt0041738	7.2	213
tt0041740	6.8	226
tt0041741	4.4	9
tt0041744	6.1	132
tt0041745	5.6	17
tt0041746	7.2	2642
tt0041747	6.2	13
tt0041748	6.1	88
tt0041749	6.3	150
tt0041751	6.2	316
tt0041752	6.2	248
tt0041753	6.8	384
tt0041754	6.2	83
tt0041755	7.2	89
tt0041756	7.3	23
tt0041757	7.7	879
tt0041758	6.0	81
tt0041760	6.2	583
tt0041761	6.1	750
tt0041762	4.7	10
tt0041763	6.8	118
tt0041764	6.7	20
tt0041765	5.7	29
tt0041766	6.3	43
tt0041767	7.1	1480
tt0041768	5.6	22
tt0041769	7.4	22
tt0041770	5.1	9
tt0041771	6.3	1533
tt0041772	6.4	277
tt0041773	7.2	214
tt0041776	7.2	1292
tt0041777	6.0	75
tt0041778	6.6	16
tt0041779	7.8	1470
tt0041782	5.9	9
tt0041783	6.1	31
tt0041784	5.8	32
tt0041785	7.7	572
tt0041786	7.2	4175
tt0041787	6.4	207
tt0041788	6.4	542
tt0041789	6.2	19
tt0041790	6.4	819
tt0041791	5.0	162
tt0041792	6.3	878
tt0041794	5.4	22
tt0041795	6.1	219
tt0041796	7.0	1455
tt0041797	3.1	8
tt0041799	5.4	5
tt0041800	7.2	328
tt0041801	7.3	9
tt0041802	6.8	146
tt0041803	7.2	33
tt0041804	3.3	6
tt0041805	6.2	25
tt0041807	6.9	114
tt0041809	5.7	170
tt0041810	6.3	114
tt0041811	5.9	82
tt0041812	5.5	42
tt0041813	6.6	18
tt0041814	5.5	31
tt0041816	6.4	139
tt0041817	5.9	19
tt0041819	6.1	56
tt0041822	6.8	1197
tt0041823	6.7	201
tt0041824	5.7	229
tt0041825	5.3	12
tt0041826	7.3	298
tt0041827	6.6	444
tt0041828	7.2	12
tt0041829	7.9	39
tt0041830	7.7	11
tt0041831	6.6	506
tt0041832	6.2	105
tt0041833	5.9	86
tt0041834	6.1	88
tt0041836	6.1	37
tt0041837	6.3	25
tt0041838	6.8	6870
tt0041839	3.4	16
tt0041840	5.7	63
tt0041841	7.1	9347
tt0041842	7.8	2168
tt0041844	5.8	37
tt0041845	6.0	49
tt0041846	7.1	13
tt0041847	6.6	1053
tt0041848	6.8	21
tt0041849	6.0	8
tt0041853	6.9	322
tt0041854	6.7	58
tt0041855	7.5	2524
tt0041856	5.5	37
tt0041857	6.6	119
tt0041858	7.3	672
tt0041859	7.9	7516
tt0041860	6.5	149
tt0041861	6.6	30
tt0041862	8.0	8
tt0041863	4.1	16
tt0041864	3.6	8
tt0041865	3.9	300
tt0041866	7.3	15500
tt0041867	6.3	153
tt0041868	6.5	19
tt0041869	7.3	34
tt0041870	7.4	2871
tt0041871	6.6	1367
tt0041872	6.3	12
tt0041873	6.3	12
tt0041875	7.2	6
tt0041876	6.2	18
tt0041877	5.7	66
tt0041879	5.5	44
tt0041880	7.0	156
tt0041881	5.3	52
tt0041882	6.9	304
tt0041883	6.5	400
tt0041884	6.9	295
tt0041885	6.4	264
tt0041886	7.2	2195
tt0041887	3.7	7
tt0041888	5.9	17
tt0041889	7.2	9
tt0041890	6.8	1255
tt0041891	6.2	326
tt0041892	5.9	335
tt0041893	7.0	21
tt0041895	6.0	15
tt0041896	7.3	41
tt0041897	7.0	30
tt0041898	6.2	150
tt0041899	6.6	61
tt0041900	7.0	51
tt0041901	6.6	77
tt0041902	6.9	638
tt0041903	7.5	19
tt0041904	5.7	93
tt0041905	6.6	48
tt0041907	6.0	384
tt0041908	7.5	45
tt0041909	4.5	21
tt0041910	5.9	81
tt0041911	6.8	228
tt0041912	7.0	18
tt0041913	6.0	19
tt0041914	4.2	28
tt0041915	6.3	143
tt0041916	6.0	109
tt0041917	6.4	130
tt0041918	4.7	127
tt0041919	7.0	67
tt0041920	3.4	8
tt0041921	5.6	85
tt0041922	7.0	126
tt0041923	6.2	725
tt0041925	5.4	21
tt0041926	6.8	330
tt0041928	7.1	2652
tt0041929	6.7	596
tt0041930	6.2	17
tt0041931	7.3	5704
tt0041932	5.3	18
tt0041933	6.8	29
tt0041934	6.2	146
tt0041935	6.6	124
tt0041938	6.5	159
tt0041939	5.9	59
tt0041940	6.7	155
tt0041943	5.2	8
tt0041944	6.8	3187
tt0041945	6.6	314
tt0041946	5.5	39
tt0041947	6.1	517
tt0041948	6.6	902
tt0041949	6.3	355
tt0041951	7.4	53
tt0041952	7.6	690
tt0041953	6.9	469
tt0041954	7.3	2435
tt0041955	6.7	1119
tt0041956	6.5	500
tt0041957	7.7	10
tt0041958	7.6	5154
tt0041959	8.1	155251
tt0041961	6.0	308
tt0041962	6.4	25
tt0041963	6.7	914
tt0041966	6.4	248
tt0041967	6.4	1793
tt0041968	7.3	3571
tt0041969	6.1	216
tt0041971	5.6	143
tt0041974	6.5	396
tt0041975	6.8	395
tt0041976	5.5	76
tt0041977	6.6	19
tt0041978	7.6	1106
tt0041979	6.5	55
tt0041980	5.9	11
tt0041981	5.5	27
tt0041982	6.6	307
tt0041983	6.3	979
tt0041984	7.2	6
tt0041985	6.2	48
tt0041986	6.2	100
tt0041988	4.0	8
tt0041989	6.1	108
tt0041991	6.5	18
tt0041993	4.7	7
tt0041994	6.2	1020
tt0041995	7.2	19
tt0041996	7.7	11995
tt0041997	6.4	98
tt0041998	6.6	2058
tt0041999	7.3	168
tt0042000	4.9	28
tt0042001	4.7	9
tt0042002	6.7	51
tt0042003	7.0	60
tt0042004	6.2	6184
tt0042005	6.6	261
tt0042006	6.7	778
tt0042007	6.6	403
tt0042008	6.9	36
tt0042010	5.8	16
tt0042012	7.6	306
tt0042013	6.5	32
tt0042016	7.1	8
tt0042018	5.9	18
tt0042020	6.2	10
tt0042021	6.8	6
tt0042024	7.0	34
tt0042028	6.4	152
tt0042029	6.5	90
tt0042030	6.7	251
tt0042031	7.4	355
tt0042032	7.5	469
tt0042033	6.5	654
tt0042034	6.1	107
tt0042035	6.6	964
tt0042038	6.2	208
tt0042039	6.8	3608
tt0042040	7.2	5018
tt0042041	8.1	28962
tt0042042	8.2	436
tt0042043	7.0	64
tt0042044	7.4	1501
tt0042045	7.8	602
tt0042046	7.4	3371
tt0042047	7.3	772
tt0042048	7.1	252
tt0042049	6.1	245
tt0042050	4.7	17
tt0042051	6.1	141
tt0042052	6.9	651
tt0042053	6.1	1389
tt0042054	7.3	223
tt0042055	6.4	55
tt0042056	6.9	75
tt0042057	7.4	66
tt0042058	6.8	8
tt0042059	7.1	129
tt0042060	6.1	139
tt0042061	5.1	140
tt0042062	6.3	65
tt0042063	5.3	9
tt0042064	5.5	29
tt0042065	5.1	12
tt0042067	4.3	189
tt0042068	5.6	5
tt0042069	6.7	34
tt0042070	7.3	16
tt0042071	4.8	5
tt0042073	5.5	6
tt0042074	8.0	71
tt0042078	4.9	13
tt0042080	7.2	86
tt0042081	7.6	104
tt0042082	7.2	9
tt0042083	8.4	28
tt0042084	7.3	12
tt0042086	8.5	16
tt0042092	8.6	11
tt0042093	7.3	468
tt0042094	7.6	418
tt0042095	6.7	14
tt0042096	5.4	5
tt0042097	6.5	118
tt0042098	7.8	56
tt0042100	7.5	107
tt0042101	8.8	5
tt0042102	4.2	5
tt0042104	8.1	7
tt0042105	6.5	8
tt0042106	8.1	85
tt0042107	7.7	27
tt0042108	6.8	21
tt0042109	8.0	8
tt0042110	7.4	174
tt0042111	8.4	1141
tt0042112	3.8	8
tt0042114	8.6	4553
tt0042115	7.0	6
tt0042116	8.4	1175
tt0042119	6.9	15
tt0042123	7.6	89
tt0042124	7.3	6
tt0042125	7.8	6
tt0042127	6.7	18
tt0042130	8.6	62
tt0042134	7.1	13
tt0042135	4.7	6
tt0042137	8.6	19
tt0042138	7.8	20
tt0042139	8.1	97
tt0042141	8.2	82
tt0042142	7.6	48
tt0042143	7.2	20
tt0042144	7.8	21
tt0042147	7.0	7
tt0042150	7.6	28
tt0042151	7.4	94
tt0042152	7.2	9
tt0042156	7.2	77
tt0042158	7.1	13
tt0042159	7.6	39
tt0042161	6.6	5
tt0042167	7.5	33
tt0042168	8.6	1288
tt0042169	6.8	6
tt0042170	7.4	47
tt0042171	8.4	569
tt0042172	7.9	49
tt0042173	8.3	282
tt0042175	7.0	358
tt0042176	6.9	1149
tt0042177	7.7	1164
tt0042179	6.5	2698
tt0042180	7.4	62
tt0042181	7.2	31
tt0042182	5.9	281
tt0042183	5.9	90
tt0042184	6.6	19
tt0042185	5.8	64
tt0042186	6.4	42
tt0042187	6.6	9
tt0042188	6.9	21
tt0042189	6.5	722
tt0042190	6.2	79
tt0042191	7.0	552
tt0042192	8.2	117649
tt0042193	6.7	6
tt0042194	6.0	167
tt0042195	6.1	963
tt0042197	5.4	61
tt0042198	6.6	89
tt0042200	6.9	4299
tt0042201	6.8	112
tt0042202	5.2	26
tt0042203	6.0	49
tt0042206	7.0	2308
tt0042207	6.8	46
tt0042208	7.9	23444
tt0042209	5.7	2072
tt0042210	5.7	1728
tt0042211	7.0	624
tt0042212	5.0	20
tt0042215	7.5	64
tt0042216	5.0	6
tt0042217	6.6	128
tt0042218	6.8	5
tt0042219	6.6	1030
tt0042220	4.8	17
tt0042221	5.7	6
tt0042222	6.4	126
tt0042223	4.7	6
tt0042224	5.9	61
tt0042226	6.6	74
tt0042227	5.8	51
tt0042229	7.0	1877
tt0042230	6.0	178
tt0042232	7.6	55
tt0042233	7.0	35
tt0042234	5.6	10
tt0042235	7.4	1327
tt0042236	7.0	466
tt0042237	6.4	16
tt0042238	6.1	19
tt0042239	6.3	146
tt0042240	6.3	21
tt0042241	4.1	11
tt0042242	6.6	410
tt0042243	6.5	146
tt0042244	6.5	78
tt0042246	4.9	38
tt0042247	5.9	406
tt0042248	7.6	1182
tt0042249	6.5	1362
tt0042250	6.8	450
tt0042251	5.6	39
tt0042252	6.2	33
tt0042253	6.7	88
tt0042254	6.5	20
tt0042255	5.8	111
tt0042256	6.3	1775
tt0042257	7.5	27
tt0042258	5.7	193
tt0042259	6.8	12
tt0042260	6.2	74
tt0042261	6.7	30
tt0042262	6.4	314
tt0042263	6.3	131
tt0042264	5.8	17
tt0042265	6.9	1584
tt0042266	6.7	362
tt0042267	3.6	10
tt0042268	5.5	160
tt0042269	7.2	353
tt0042270	7.6	1022
tt0042271	5.6	9
tt0042272	5.8	16
tt0042273	6.2	66
tt0042274	6.1	1101
tt0042275	6.7	1933
tt0042276	7.6	9663
tt0042277	6.4	9
tt0042278	5.8	17
tt0042279	6.7	752
tt0042280	6.9	376
tt0042281	7.5	2731
tt0042282	6.7	329
tt0042283	6.1	60
tt0042284	7.1	46
tt0042285	6.6	1124
tt0042286	7.2	7413
tt0042287	6.1	435
tt0042288	4.6	16
tt0042289	6.2	251
tt0042290	7.8	1170
tt0042291	6.9	306
tt0042292	7.5	14
tt0042293	5.2	19
tt0042294	7.2	165
tt0042295	6.2	273
tt0042296	7.7	3424
tt0042297	4.4	10
tt0042298	5.7	124
tt0042299	6.3	81
tt0042300	6.1	33
tt0042301	7.5	448
tt0042302	6.6	157
tt0042303	6.8	82
tt0042304	7.3	984
tt0042307	5.7	9
tt0042308	6.2	44
tt0042309	6.0	5
tt0042310	6.2	413
tt0042311	6.2	311
tt0042313	6.0	422
tt0042314	6.1	92
tt0042315	6.0	582
tt0042316	6.0	122
tt0042317	6.0	29
tt0042318	5.3	110
tt0042319	6.7	10
tt0042320	5.6	5
tt0042322	6.6	114
tt0042323	5.1	80
tt0042324	6.1	952
tt0042325	7.4	987
tt0042326	6.8	247
tt0042327	7.0	4561
tt0042328	6.6	14
tt0042329	8.1	40
tt0042330	7.3	362
tt0042332	7.3	142194
tt0042333	6.9	698
tt0042334	6.7	35
tt0042335	6.6	29
tt0042336	6.7	385
tt0042337	5.1	37
tt0042338	6.0	803
tt0042339	5.7	554
tt0042340	6.4	454
tt0042341	5.3	12
tt0042342	5.8	11
tt0042343	6.8	734
tt0042344	6.3	571
tt0042345	5.3	22
tt0042346	6.9	95
tt0042347	5.2	11
tt0042348	5.7	13
tt0042349	6.4	70
tt0042351	7.0	46
tt0042352	6.7	1481
tt0042354	7.2	192
tt0042355	7.1	2418
tt0042356	5.4	40
tt0042357	6.0	8
tt0042358	7.1	283
tt0042359	8.0	334
tt0042360	8.0	907
tt0042361	5.2	13
tt0042362	5.5	59
tt0042363	7.5	27
tt0042364	6.2	58
tt0042366	6.3	27
tt0042367	7.5	3583
tt0042368	6.4	22
tt0042369	7.3	10495
tt0042370	5.8	144
tt0042371	5.9	16
tt0042372	6.3	1177
tt0042373	5.8	53
tt0042374	6.3	61
tt0042375	5.3	17
tt0042376	7.2	2327
tt0042377	6.3	161
tt0042378	6.6	27
tt0042379	6.7	1877
tt0042380	7.1	56
tt0042381	7.1	8
tt0042382	6.6	386
tt0042383	5.5	239
tt0042384	6.3	3906
tt0042385	5.9	18
tt0042386	7.6	23
tt0042387	6.4	103
tt0042388	6.8	30
tt0042389	5.6	197
tt0042390	6.6	60
tt0042392	6.9	23
tt0042393	6.3	3584
tt0042394	6.0	599
tt0042395	7.2	1302
tt0042396	7.3	105
tt0042397	6.7	847
tt0042398	5.9	7
